TieuDe,GiaVND,DienTich,Phuong,Quan,DiaChi,Link,ListingID
cho thuê chung cư dvela 1117 huỳnh tấn phát - phường phú thuận - q7,8000000.0,46.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-phu-thuan-3-prj-d-vela/cho-dvela-1117-q7-pr43876455,43876455
8tr chung cư d-vela 1117 huỳnh tấn phát - phường phú thuận - q7,8000000.0,35.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-phu-thuan-3-prj-d-vela/8tr-dvela-1117-q7-pr43876462,43876462
cho thuê chung cư d.vela 1117 huỳnh tấn phát - phường phú thuận - q7,9000000.0,70.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-phu-thuan-3-prj-d-vela/cho-1117-q7-pr43876443,43876443
"cho thuê căn hộ cao cấp midtown, phú mỹ hưng, q7, giá 21tr. lh:0916 529 ***",21000000.0,80.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-the-peak/c-cao-cap-midtown-my-hung-q7-gia-21tr-lh-pr43876099,43876099
"cho thuê căn hộ 2pn q7 saigon river side đào trí 67m2, full nt giá 9,5tr. lh0905 705 ***",9500000.0,67.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-q7-saigon-riverside/c-2pn-river-side-67m2-full-nt-gia-11tr-lh-pr41313511,41313511
cho thuê eco green quận 7 | cơ bản - full nội thất 2pn giá tử 13tr - 16tr |0932 879 ***,16000000.0,65.0,tân thuận tây,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-thuan-tay-1-prj-eco-green-sai-gon/c-full-noi-that-2pn-gia-15tr-lien-he-pr43282819,43282819
"cho thuê eco green nội thất cơ bản 2pn, dt 65m2 - 95m2 | xem nhà ngay",13500000.0,65.0,tân thuận tây,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-thuan-tay-1-prj-eco-green-sai-gon/cho-noi-that-co-ban-2pn-3pn-dt-65m2-95m2-xem-nha-ngay-pr43718560,43718560
"cần cho thuê nhanh căn hộ nam phúc - le jardin, pmh, q7 nhà đẹp, giá rẻ. lh:0917 300 ***(ms. hằng)",29000000.0,124.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-17-4-phuong-tan-phu-19-prj-nam-phuc-le-jardin/-c-nhanh-pmh-q7-nha-dep-gia-re-lh-0917300798-ms-hang-pr32302614,32302614
căn hộ 3pn midtown m6 120m2 vào ở được ngay. ưu tiên khách ở lâu dài. 47 triệu. view trực diện sông,47000000.0,120.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-midtown-phu-my-hung/-3pn-m6-120m2-vao-o-duoc-ngay-uu-tien-khach-o-lau-dai-47-trieu-view-truc-dien-song-pr43624371,43624371
"midtown - giá tốt chỉ từ 45 triệu căn hộ 3pn diện tích rộng, đầy đủ nội thất, lh:0902 423 ***",45000000.0,130.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-midtown-phu-my-hung/-gia-tot-chi-tu-45-trieu-3pn-dien-tich-rong-day-du-noi-that-lhe-pr43875046,43875046
"giỏ hàng đa dạng, giá tốt chỉ từ 25 triệu - 2pn đầy đủ nội thất - lh:0902 423 ***",25000000.0,80.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-midtown-phu-my-hung/gio-hang-da-dang-gia-tot-chi-tu-25-trieu-2pn-day-du-noi-that-lhe-pr43874953,43874953
"cho thuê ch florita, q7, 80m2, 2pn, 2wc, nhà có đầy đủ nội thất, 15tr - lh:0931 303 ***",15000000.0,80.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-d1-phuong-tan-hung-14-prj-can-ho-florita/cho-ch-q7-80m2-2pn-2wc-nha-co-day-du-noi-that-15tr-lh-pr42949783,42949783
"cho thuê căn hộ hưng vượng 2 chính chủ, full nội thất, nhận nhà ở ngay, lh0938 742 ***- mai hương",10000000.0,71.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phong-9-prj-hung-vuong-2/c-2-chinh-chu-full-noi-that-nhan-nha-o-ngay-lh-mai-huong-pr42496244,42496244
"cho thuê căn hộ sky 3, phú mỹ hưng, quận 7. lầu cao, 2pn, full nội thất, lh ngay0938 742 ***",12000000.0,56.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-3/c-3-phu-my-hung-quan-7-lau-cao-2pn-full-noi-that-lh-ngay-pr42457221,42457221
"cho thuê căn hộ sky 3, full nội thất cao cấp, mới đẹp, 1pn, giá 14tr/tháng",14000000.0,56.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-3/c-3-full-noi-that-cao-cap-moi-dep-1pn-gia-14tr-thang-pr42353514,42353514
"cho thuê căn hộ hưng vượng 1, tt phú mỹ hưng, q 7. căn 2pn, full nt, dọn vào ở ngay, lh0938 742 ***",8000000.0,80.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-hung-vuong-1/c-1-tt-phu-my-q-7-2pn-full-nt-don-vao-o-ngay-lh-pr42496281,42496281
"cho thuê căn hộ hưng vượng 2, căn góc 77m2, 1pn, view thoáng mát, giá rẻ, lh0938 742 ***",9000000.0,77.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phong-9-prj-hung-vuong-2/c-2-goc-77m2-1pn-view-tang-mat-gia-re-lh-pr43288841,43288841
"cho thuê căn hộ sunshine sky city 2 phòng ngủ -2wc, dt 75m2 full nội thất 15tr ở liền ạ",15000000.0,75.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-phu-thuan-phuong-tan-phu-19-prj-sunshine-sky-city/c-2-png-ngu-2wc-dt-75m-full-noi-that-15tr-o-lien-a-pr43870458,43870458
"chuyên cho thuê ch sunrise city view giá tốt nhất thị trường ot, 1pn, 2pn, 3pn, lh0939 308 ***hậu",11000000.0,76.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city-view/chuyen-c-gia-tot-nhat-thi-truong-officetel-1pn-2pn-3pn-pr29319860,29319860
"căn hộ như ảnh giá thật - 15 triệu, 2pn 2wc full nội thất. còn 3 căn đồng giá",15000000.0,75.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-phu-thuan-phuong-tan-phu-19-prj-sunshine-sky-city/-nhu-anh-gia-that-15-trieu-2pn-2wc-full-noi-that-con-3-dong-gia-pr43861290,43861290
cho thuê căn hộ d-vela 1pn 46m2 đầy đủ nội thất chỉ 8 triệu/tháng,8000000.0,46.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-phu-thuan-3-prj-d-vela/c-1pn-56m2-co-rem-may-lanh-chi-8-trieu-thang-pr42553466,42553466
"cho thuê căn hộ officetel phú mỹ hưng q7, dt 60m2,đăng ký gpkd thoải mải giá chỉ với 16 triệu/tháng",16000000.0,63.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-golden-king/c-officetel-van-png-ket-p-o-dang-ky-gpkd-tai-mai-gia-chi-voi-19-trieu-thang-pr43155284,43155284
"đang trống nhiều căn sunrise city view q7 giá 2pn, giá tốt",18000000.0,76.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city-view/dang-trong-nhieu-q7-gia-studio-11-13tr-1pn-2pn-3pn-gia-tot-pr43867347,43867347
"chính chủ cho thuê căn hộ 2 phòng ngủ, 75 m2",12500000.0,75.0,bình thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-binh-thuan-3-prj-can-ho-luxcity/chinh-chu-c-2-png-ngu-75-m2-pr43872875,43872875
cần cho thuê gấp căn 3pn full nội thất cao cấp the view,30000000.0,125.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-tan-phu-19-prj-the-view-riviera-point/-cho-gap-3pn-full-noi-that-cao-cap-view-pr43872700,43872700
"cho thuê ở ngay eco green full nội thất, 2 phòng ngủ",14500000.0,65.0,tân thuận tây,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-thuan-tay-1-prj-eco-green-sai-gon/cho-o-ngay-full-noi-that-2-phong-ngu-pr43872539,43872539
"cho thuê gấp chcc sky garden 3, phú mỹ hưng, tân mỹ",25000000.0,88.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-3/cho-gap-chcc-3-phu-my-hung-my-pr43872491,43872491
"cho thuê căn hộ 3 phòng ngủ d-vela, huỳnh tấn phát, quận 7 giá 18 triệu/tháng",18000000.0,110.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-phu-thuan-3-prj-d-vela/c-3-png-ngu-quan-7-gia-18-trieu-thang-pr43871794,43871794
"cho thuê căn góc siêu thoáng mát scenic valley 1, pmh, lầu cao, view đẹp. lh:0902 851 ***-đình hải",20000000.0,77.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-ton-dat-tien-phuong-tan-phu-19-prj-scenic-valley-1/cho-goc-sieu-thoang-mat-1-pmh-lau-cao-view-dep-lh-dinh-hai-pr43872218,43872218
"cho thuê sunshine diamond river căn hộ 2 phòng ngủ +1 mới 100% rộng nhất dự án, giá: 14 triệu/tháng",14000000.0,135.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-sunshine-diamond-river/cho-4-goc-doc-quyen-du-an-2pn-1-phong-da-nang-gia-15-trieu-pr40485761,40485761
50 triệu 3pn horinzon ngay trung tâm pmh - giỏ hàng đa dạng / liên hệ :0902 423 ***,50000000.0,106.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-tran-van-tra-phuong-tan-phu-19-prj-the-horizon-phu-my-hung/sieu-re-ngay-trung-tam-pmh-chi-50tr-full-noi-that-cao-cap-xem-nha-de-pr43185305,43185305
"cho thuê căn 3pn, dt 75m2, giá 14tr/th, full nội thất mới, sát phú mỹ hưng, lh:0916 651 ***",14000000.0,75.0,phú mỹ,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-phu-my-9-prj-q7-boulevard/cho-3pn-dt-75m2-gia-14tr-th-full-noi-that-moi-sat-hung-lh-pr43873134,43873134
"cần cho thuê căn hộ mới, nội thất cao cấp - the antonia phú mỹ hưng chỉ 25 triệu/tháng",25000000.0,80.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-the-antonia/-c-moi-noi-that-cao-cap-my-hung-chi-25-trieu-thang-pr43706833,43706833
"cho thuê căn happy valley, pmh, q7 dt: 100m2 3pn 2wc full nội thất đẹp ở liền giá 25 triệu/tháng",25000000.0,100.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-happy-valley/cho-pmh-q7-dt-100m-3pn-2wc-full-noi-that-dep-o-lien-gia-25-trieu-thang-pr43874780,43874780
"cần cho thuê căn hộ cosmo city, 99 nguyễn thị thập, phường tân phú, quận 7, diện tích 128m2",20000000.0,128.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-thi-thap-phuong-tan-phu-19-prj-can-ho-cosmo-city/-c-99-quan-7-dien-tich-128m-pr43874726,43874726
cho thuê 2pn-70m2 ntcb giá 9 triệu/tháng tại d-vela quận 7,9000000.0,70.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-phu-thuan-3-prj-d-vela/-1pn-1-56m2-tai-quan-7-full-noi-that-gia-8-5tr-thang-pr40908546,40908546
"cho thuê căn hộ chung cư phú mỹ, quận 7, 88m2, nhà đẹp, lh0907 727 ***",15000000.0,88.0,phú mỹ,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-hoang-quoc-viet-phuong-phu-my-9-prj-chung-cu-phu-my/c-quan-7-88m2-nha-dep-lh-pr43874561,43874561
"cho thuê gấp căn hộ chung cư scenic valley,pmh, q7 đầy đủ nội thất, view hồ bơi thoáng mát.",15000000.0,80.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-ton-dat-tien-phuong-tan-phu-19-prj-scenic-valley-1/c-gap-pmh-q7-day-du-noi-that-view-boi-tang-mat-pr43874493,43874493
"cho thuê căn góc eco green 2pn 2wc, 72m2. view đẹp, chỉ 14.5tr/tháng. lh:0836 646 ***",14500000.0,72.0,tân thuận tây,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-thuan-tay-1-prj-eco-green-sai-gon/cho-goc-2pn-2wc-72m2-view-dep-chi-14-5tr-thang-lh-pr43874445,43874445
giỏ hàng 3pn2wc sky89 114m2 cho thuê giá từ 26-30tr liên hệ thu huyền xem nhà0981 795 ***,26000000.0,114.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-hoang-quoc-viet-phuong-phu-thuan-3-prj-sky-89/gio-hang-3pn2wc-sky89-114m2-cho-gia-tu-26-30tr-lien-he-thu-huyen-xem-nha-pr43545997,43545997
hot! cho thuê midtown m8 nhà đẹp sạch sẽ thơm tho vào liền giá rẻ cực shock,21000000.0,79.91,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-the-peak/hot-cho-midtown-m8-nha-dep-sach-se-thom-tho-vao-lien-gia-re-cuc-shock-pr43432835,43432835
"cho thuê cc the peak, 60 triệu, 122m2, 3pn, 2wc, tân phú, q7, hcm",60000000.0,122.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-the-peak/cho-cc-60-trieu-122m2-3pn-2wc-q7-hcm-pr43874035,43874035
"giỏ hàng cho thuê q7 riverside 2pn 9tr ntcb, full 11tr, 1pn 8.5tr, view đẹp. lh:0911 850 ***",8500000.0,53.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-q7-saigon-riverside/-1pn-chi-5tr-th-2pn-chi-7tr-th-3pn-10tr-shophouse-15tr-gia-that-100-0939720039-pr36569501?c=d1&c=d1,36569501
"cần cho thuê nhanh căn hộ urban hill, pmh, q7 nhà đẹp, giá rẻ. lh:0917 300 ***(ms. hằng)",20000000.0,80.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-urban-hill/-c-nhanh-pmh-q7-nha-deo-gia-re-lh-0917300798-ms-hang-pr32865942,32865942
"cần cho thuê căn hộ 2pn chung cư phú mỹ vạn phát hưng tầng trung, nhà đẹp, sạch sẽ và thoáng mát",14000000.0,89.6,phú mỹ,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-hoang-quoc-viet-phuong-phu-my-9-prj-chung-cu-phu-my/-c-2pn-van-phat-hung-tang-trung-nha-dep-sach-se-va-tang-mat-pr42686938,42686938
"cần cho thuê căn hộ 2pn chung cư phú mỹ vạn phát hưng giá tốt, căn góc vị trí đẹp, an toàn, nhà đẹp",14000000.0,88.0,phú mỹ,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-hoang-quoc-viet-phuong-phu-my-9-prj-chung-cu-phu-my/-c-2pn-van-phat-hung-gia-tot-goc-vi-tri-dep-an-toan-pr42743642,42743642
"cần cho thuê căn hộ mỹ phú đường lâm văn bền, phường tân kiểng quận 7 tphcm lh:0933 316 ***",12000000.0,65.0,tân kiểng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-lam-van-ben-phuong-tan-kieng-prj-my-phu-apartment/-c-quan-7-tphcm-lh-pr39755076,39755076
"cho thuê căn hộ the panorama, phú mỹ hưng, dt 146m, 3pn, giá 35 triệu, lh:0947 800 ***em toản",35000000.0,146.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-ton-dat-tien-phuong-tan-phong-9-prj-the-panorama/c-phu-my-hung-dt-146m-3pn-gia-35-trieu-lh-em-toan-pr43595965,43595965
cho thuê căn hộ scenic valley 1 - giá ưu đãi 24 triệu,24000000.0,89.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-ton-dat-tien-phuong-tan-phu-19-prj-scenic-valley-1/c-1-gia-uu-dai-24-trieu-pr43873476,43873476
"cho thuê ch him lam riverside, q7, 78m2, 2pn 2wc, full nội thất, 13tr - lh:0931 303 ***",13000000.0,78.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-d1-phuong-tan-hung-14-prj-him-lam-riverside/cho-ch-q7-78m2-2pn-2wc-full-noi-that-13tr-lh-pr42690193,42690193
"cho thuê gấp the peak midtown m8, phú mỹ hưng, quận 7",35000000.0,80.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-the-peak/cho-gap-midtown-m8-my-hung-quan-7-pr43367513,43367513
"cho thuê căn hộ 1 phòng ngủ lavida plus, đầy đủ nội thất 7triệu/th,0906 373 ***ánh",7000000.0,35.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-lavida-plus/c-1-png-ngu-day-du-noi-that-7trieu-th-anh-pr43377435,43377435
"cho thuê căn hộ 2pn chung cư sunshine diamond river, 14 triệu (bao phí ql), tầng cao view sông",14000000.0,120.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-sunshine-diamond-river/c-2pn-15-trieu-bao-phi-ql-tang-cao-view-song-pr43207957,43207957
"cho thuê midtown m8 3pn, căn góc, 135m2, giá 50tr/tháng, nhà full nội thất cao cấp. lh:0914 358 ***",50000000.0,135.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-the-peak/cho-midtown-3pn-2wc-goc-124m2-gia-2500-thang-lh-pr42386980,42386980
cho thuê căn hộ sunshine sky city (2pn+2wc) dt 70m2 giá 12tr/tháng. lh:0903 705 ***,12000000.0,70.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-phu-thuan-phuong-tan-phu-19-prj-sunshine-sky-city/c-2pn-2wc-dt-70m2-gia-12tr-thang-lh-pr43871818,43871818
cho thuê căn hộ chung cư hoàng anh thanh bình khu himlam quận 7 dt 73m2 có 2 pn full nt giá 11 tr,11000000.0,73.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-d4-phuong-tan-hung-14-prj-hoang-anh-thanh-binh/c-ang-th-khu-himlam-quan-7-dt-73m2-co-2-pn-full-nt-gia-11-tr-pr43870852,43870852
"cho thuê căn hộ riverside residence, pmh, q7, 2pn-2wc, nhà mới, đẹp, full nội thất, hình thật 100%",29000000.0,80.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-riverside-residence/c-pmh-q7-2pn-2wc-nha-moi-dep-full-noi-that-hinh-that-100-pr43858392,43858392
"cho thuê căn hộ scenic valley 1, pmh, q7, full nội thất, nhà bao đẹp, 16tr/tháng, lh0914 358 ***",16000000.0,71.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-ton-dat-tien-phuong-tan-phu-19-prj-scenic-valley-1/c-1-pmh-q7-full-noi-that-nha-bao-dep-16tr-thang-lh-pr42380505,42380505
"cho thuê gấp ch q7 riverside đào trí, quận 7, căn góc 69m2 2pn 2wc chỉ 9tr. lh0906 361 ***",9000000.0,69.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-q7-saigon-riverside/cho-gap-ch-quan-7-goc-69m2-2pn-2wc-chi-9tr-lh-pr43871582,43871582
cho thuê căn hộ sunrise city view 3pn 2wc giá 24 triệu full nội thất,24000000.0,100.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city-view/c-3pn-2wc-gia-24-trieu-full-noi-that-pr42602372,42602372
cho thuê ch antonia 2pn full nội thất - view biệt thự giá 26 triệu . lh0933 233 ***ngọc hân,25000000.0,76.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-the-antonia/chuyen-cho-ch-2pn-full-noi-that-cao-cap-gia-tot-nhat-thi-truong-lh-ngoc-han-pr40608522,40608522
"cho thuê ch ascentia 2pn full nội thất, view biệt thự giá từ 23tr - 26tr. lh0933 233 ***ngọc hân",23000000.0,75.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-the-ascentia-phu-my-hung/cho-ch-2pn-full-noi-that-view-biet-thu-gia-tu-23tr-26tr-lh-ngoc-han-pr42383430,42383430
cho thuê ch cao cấp midtown 2pn 84m2 giá thuê 25 triệu full nội thất. lh0933 233 ***ngọc hân,25000000.0,84.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-midtown-phu-my-hung/chuyen-cho-ch-cao-cap-pmh-2pn-84m2-gia-23tr-full-noi-that-lh-ngoc-han-pr40384179,40384179
bảng giá thuê căn hộ river panorama - giá chỉ từ 10 triệu - sở hữu hồ bơi vô cực đẹp nhất quận 7,10000000.0,65.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-hoang-quoc-viet-phuong-phu-thuan-3-prj-river-panorama/bang-gia-gia-chi-tu-9-trieu-so-huu-boi-vo-cuc-dep-nhat-quan-7-pr42094295,42094295
cho thuê căn hộ tại dự án sky89 - tư vấn song ngữ - giá thuê tốt nhất thị trường,12000000.0,65.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-hoang-quoc-viet-phuong-phu-thuan-3-prj-sky-89/c-tai-du-an-sky89-tu-van-song-ngu-gia-tot-nhat-thi-truong-pr43080212,43080212
giỏ hàng cho thuê căn hộ sunrise city quận 7 | offictel: 12tr - 1n: 14tr - 2n: 17tr - 3n: 24tr,14000000.0,50.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city/gio-hang-c-quan-7-offictel-12tr-1n-14tr-2n-17tr-3n-24tr-pr42886195,42886195
"cho thuê cc lavida plus, nguyễn văn linh, 8,5 triệu, 28m2, 1pn, 1wc",8500000.0,28.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-lavida-plus/cho-cc-8-5-trieu-28m2-1pn-1wc-pr43871256,43871256
"cho thuê nhà chung cư mới - green view tầng cao, 3pn, giá tốt, nội thất cao cấp",25000000.0,103.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-green-view/sieu-hiem-tang-cao-3pn-cong-vien-biet-thu-gia-tot-noi-that-cao-cap-pr43871140,43871140
officetel sunrise city view cho thuê 12 triệu/tháng,12000000.0,38.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city-view/officetel-cho-12-trieu-thang-pr39191257,39191257
chính chủ cho thuê căn hộ lacasa quận 7 3pn 2wc 128m2 nội thất cơ bản view đẹp giá 15 triệu/tháng,15000000.0,128.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-le-thi-cho-phuong-phu-thuan-3-prj-la-casa/chinh-chu-c-lacasa-quan-7-3pn-2wc-128m2-noi-that-co-ban-view-dep-gia-15-trieu-thang-pr43869809,43869809
