tieu_de,gia_raw,dientich_raw,vitri_raw,link,listing_id
"Cho thuê căn hộ Luxcity 66m2 2PN 2WC số 528 Huỳnh Tấn Phát, P. Bình Thuận, Q. 7, TP. HCM giá 11tr",11 triệu/tháng,66 m²,"Bình Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-binh-thuan-3-prj-can-ho-luxcity/c-74m-2pn-528-p-q-7-tp-hcm-gia-11-5tr-pr40839470,40839470
"Cho thuê CC Luxcity, Huỳnh Tấn Phát, 12,5 triệu, 74m2, 2PN, 2WC, Q7, HCM","12,5 triệu/tháng",74 m²,"Bình Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-binh-thuan-3-prj-can-ho-luxcity/cho-cc-12-5-trieu-74m2-2pn-2wc-q7-hcm-pr43796045,43796045
"Cho thuê CC 2PN, 2WC, 67m2 tại Q7 Saigon Riverside, Đào Trí, Full nội thất chỉ 9,5tr.0906 361 ***","9,5 triệu/tháng",67 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-q7-saigon-riverside/cho-cc-2pn-2wc-67m2-tai-full-noi-that-chi-9-5tr-pr43955969,43955969
"Cho thuê căn hộ 3 phòng ngủ, nội thất Luxury, Eco Green, Nguyễn Văn Linh. Giá 24 triệu/tháng",24 triệu/tháng,95 m²,"Tân Thuận Tây, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-thuan-tay-1-prj-eco-green-sai-gon/c-3-png-ngu-full-noi-that-quan-7-gia-22-trieu-thang-pr40987328,40987328
"Cho thuê gấp căn hộ Jamona City Đào Trí Q7, 2PN 1WC full nội thất giá rẻ chỉ 8,5 triệu -0918 981 ***","8,5 triệu/tháng",57 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-jamona-city/c-gap-q7-2pn-1wc-full-noi-that-gia-re-chi-8-5-eu-pr42582641,42582641
"Cho thuê Midtown M8 3PN, căn góc, 135m2, giá 50tr/tháng, nhà full nội thất cao cấp. LH:0914 358 ***",50 triệu/tháng,135 m²,"Tân Phú, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-the-peak/cho-midtown-3pn-2wc-goc-124m2-gia-2500-thang-lh-pr42386980,42386980
Cho thuê căn hộ Q7 River side Quận 7..69m2pn2wc,10 triệu/tháng,69 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-q7-saigon-riverside/c-river-side-quan-7-69m2pn2wc-pr43946968,43946968
CHO THUÊ GẤP CHUNG CƯ CAO CẤP RIVER PANORAMA 2PN2WC FULL NT NHƯ HÌNH - TẦNG LONG MÔN GIÁ 12TR/THÁNG,12 triệu/tháng,65 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-hoang-quoc-viet-phuong-phu-thuan-3-prj-river-panorama/cho-gap-cao-cap-2pn2wc-full-nt-nhu-hinh-tang-long-mon-gia-12tr-thang-pr43955330,43955330
Cho thuê căn hộ Antonia 2pn full nội thất giá rẻ nhất thị trường.,22 triệu/tháng,80 m²,"Tân Phú, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-the-antonia/c-2pn-full-noi-that-gia-re-nhat-thi-truong-pr43668591,43668591
"Cho thuê căn hộ Happy Valley DT 135m2, lầu cao, full nội thất giá tốt. LH:0909 168 ***",35 triệu/tháng,135 m²,"Tân Phong, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-happy-valley/c-dt-135m-lau-cao-full-noi-that-gia-tot-lh-pr43650235,43650235
"Cho thuê căn góc, 2PN, nội thất cơ bản, giá 25 triệu/tháng. Xem nhà 24/7:0934 048 ***",25 triệu/tháng,"78,25 m²","Tân Phú, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-midtown-phu-my-hung/cho-goc-2pn-lau-16-noi-that-co-ban-gia-25-trieu-thang-xem-nha-24-7-pr43607230,43607230
"Cho thuê 2PN 2WC 76m2 Sunrise City giá 15 tr/th, full nội thất -0938 806 ***",15 triệu/tháng,76 m²,"Tân Hưng, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city/cho-2pn-2wc-76m2-gia-15-tr-th-full-noi-that-pr43655034,43655034
"Cho thuê CH 1PN 13 - 14tr Sunrise City, full nội thất, xem nhà 24/7 LH0938 806 ***",13 triệu/tháng,55 m²,"Tân Hưng, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city/cho-ch-1pn-13-14tr-full-noi-that-xem-nha-24-7-lh-pr43648860,43648860
"Studio Sunrise City giá 8-10tr/th, nội thất cơ bản, có thể ở liền",8 triệu/tháng,39 m²,"Tân Hưng, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city/studio-gia-8-10tr-th-noi-that-co-ban-co-the-o-lien-pr43647869,43647869
"CHO THUÊ CĂN HỘ BELLEZA Q7-102M2 ,3PN+2WC + NỘI THẤT+ CĂN GÓC-Ở LIỀN-GIÁ :13Tr .",13 triệu/tháng,102 m²,"Phú Mỹ, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-huu-lau-phuong-phu-my-9-prj-belleza-apartment/c-q7-102m2-3pn-2wc-noi-that-goc-o-lien-gia-13tr-pr43955077,43955077
"Chính chủ cho thuê căn hộ Viva Plaza nhà mới 54m2, 1PN view đẹp giá 7tr5/th, LH ngay0971 215 ***","7,5 triệu/tháng",54 m²,"Phú Mỹ, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-phu-my-9-prj-viva-plaza/chinh-chu-c-nha-moi-54m2-1pn-view-dep-gia-7tr5-th-lh-ngay-pr43791954,43791954
"Cho thuê căn hộ Era Town Đức Khải Quận 7, 67m2, có 2PN, 2WC full nội thất giá rẻ LH ngay0971 215 ***",8 triệu/tháng,67 m²,"Phú Mỹ, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-15b-phuong-phu-my-9-prj-the-era-town/c-duc-khai-quan-7-67m2-co-2pn-2wc-full-noi-that-gia-re-lh-ngay-pr43955030,43955030
"Cho thuê căn hộ The View tháp 8, lầu 21, Quận 7",32 triệu/tháng,125 m²,"Tân Phú, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-tan-phu-19-prj-the-view-riviera-point/-c-thap-8-lau-21-quan-7-pr43385266,43385266
Cho thuê căn hộ The View Riviera Point Quận 7,18 triệu/tháng,105 m²,"Tân Phú, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-tan-phu-19-prj-the-view-riviera-point/c-quan-7-pr43368617,43368617
Cho thuê căn hộ Urban Hill Phú Mỹ Hưng lầu 11,34 triệu/tháng,"107,99 m²","Tân Phong, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-urban-hill/c-phu-my-hung-lau-11-pr43798141,43798141
Cho thuê căn hộ chung cư giá tốt nhất Quận 7,11 triệu/tháng,147 m²,"Phú Mỹ, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-phu-my-9-prj-the-era-town/c-gia-tot-nhat-quan-7-pr41776568,41776568
Quản lý nhiều căn hộ D-VELA 1177 Huỳnh Tấn Phát - P. Phú Thuận - Q7,"6,5 triệu/tháng",35 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-phu-thuan-3-prj-d-vela/quan-ly-nhieu-1177-p-q7-pr43004417,43004417
Cho thuê chung cư D.VELA 1117 Huỳnh Tấn Phát - Phường Phú Thuận - Q7,11 triệu/tháng,70 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-phu-thuan-3-prj-d-vela/cho-1117-q7-pr43950641,43950641
"Cho thuê căn hộ 2 phòng ngủ An Gia Skyline, Lê Thị Chợ, Quận 7 giá 9,5 triệu","9,5 triệu/tháng",66 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-le-thi-cho-phuong-phu-thuan-3-prj-an-gia-skyline/c-2-png-ngu-c-qu-7-9-5-trieu-pr43783800,43783800
"Cho thuê chung cư 3PN 12,5tr D. VELA 1117 Huỳnh Tấn Phát - Phường Phú Thuận - Q7","12,5 triệu/tháng",92 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-phu-thuan-3-prj-d-vela/cho-3pn-12-5tr-1117-q7-pr43607271,43607271
Cho thuê chung cư 3PN 11tr D.VELA 1117 Huỳnh Tấn Phát - Phường Phú Thuận - Q7,11 triệu/tháng,92 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-phu-thuan-3-prj-d-vela/cho-3pn-11tr-1117-q7-pr43677113,43677113
Quản lý nhiều căn hộ Jamona City 772 Đào Trí - P. Phú Thuận - Quận 7 LH:0922 799 ***Ngô Quyền,"6,5 triệu/tháng",50 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-jamona-city/quan-ly-nhieu-772-p-quan-7-lh-ngo-quyen-pr42811521,42811521
"Cần cho thuê Mỹ Khang PMH, Quận 7. 125m2, 3 PN, 2 Wc, full Nt. Giá: 25 triệu/tháng. LH:0908 809 ***",25 triệu/tháng,125 m²,"Tân Phú, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-my-khang/-cho-pmh-quan-7-125m2-3-pn-2-wc-full-nt-gia-25-trieu-thang-lh-pr43950601,43950601
Quản lý nhiều căn hộ D-Vela 1177 Huỳnh Tấn Phát - P.Phú Thuận - Quận 7.Lh:0922 799 ***,"6,5 triệu/tháng",35 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-phu-thuan-3-prj-d-vela/quan-ly-nhieu-1177-p-q7-pr42834880,42834880
Cho thuê chung cư Jamona City 772 Đào Trí - Phường Phú Thuận - Q7,9 triệu/tháng,60 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-jamona-city/cho-772-q7-pr43703260,43703260
6tr chung cư DVELA 1117 Huỳnh Tấn Phát - Phường Phú Thuận - Q7,6 triệu/tháng,35 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-phu-thuan-3-prj-d-vela/6tr-dvela-1117-q7-pr43804094,43804094
Quá rẻ 2PN 8tr5 chung cư D.VELA 1117 Huỳnh Tấn Phát - Phường Phú Thuận - Q7,"8,5 triệu/tháng",70 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-phu-thuan-3-prj-d-vela/qua-re-2pn-8tr5-1117-q7-pr43804088,43804088
Cho thuê chung cư 3PN 16tr D. VELA 1117 Huỳnh Tấn Phát - Phường Phú Thuận - Q7,16 triệu/tháng,110 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-phu-thuan-3-prj-d-vela/cho-3pn-16tr-1117-q7-pr43677103,43677103
Cho thuê căn hộ Sunrise City View 2PN 76m2 giá chỉ 18.5 triệu có ban công full NT,"18,5 triệu/tháng",76 m²,"Tân Hưng, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city-view/c-2pn-76m-gia-chi-18-5-trieu-co-ban-cong-full-nt-pr42755577,42755577
Căn hộ Sunrise City View 3PN full nội thất giá 25 triệu/tháng,25 triệu/tháng,105 m²,"Tân Hưng, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city-view/-3pn-full-noi-that-gia-25-trieu-thang-pr43178748,43178748
"Cho thuê căn hộ chung cư Sunrise City hướng Đông, giá 16 triệu, 56 m2, 1PN + 1WC",16 triệu/tháng,56 m²,"Tân Hưng, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city/c-huong-dong-gia-16-trieu-56-m2-1pn-1wc-pr43537674,43537674
"Qúa rẻ - cho thuê River Panorama - 2PN, 2WC - Full nội thất cao cấp giá chỉ 12 triệu. Nhận nhà ngay",12 triệu/tháng,64 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-hoang-quoc-viet-phuong-phu-thuan-3-prj-river-panorama/qua-re-cho-2pn-2wc-full-noi-that-cao-cap-gia-chi-12-trieu-nhan-nha-ngay-pr43882841,43882841
"Cho thuê căn hộ Hưng Phúc, 2 Phòng ngủ, full nội thất, view villa, có ô xe, giá chỉ 17 triệu",17 triệu/tháng,78 m²,"Tân Phú, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-hung-phuc-premier/c-2-png-ngu-full-noi-that-view-villa-co-o-xe-gia-chi-17-trieu-pr43950433,43950433
Cần cho thuê căn hộ chung cư Dvela 1177 Huỳnh Tấn Phát giá 6.5tr/tháng LH0916 769 ***,"6,5 triệu/tháng",60 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-phu-thuan-3-prj-d-vela/-c-dvela-1177-gia-6-5tr-thang-lh-pr43526580,43526580
Quản lý cho thuê nhiều căn hộ Hoàng Anh Thanh Bình gần Lotte Q7 - 2 phòng ngủ nhà đẹp ở liền,11 triệu/tháng,73 m²,"Tân Hưng, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-17-4-phuong-tan-hung-14-prj-hoang-anh-thanh-binh/quan-ly-c-nhieu-ang-th-gan-lotte-q7-2-3-png-ngu-nha-dep-o-lien-pr39079832,39079832
"Cho thuê CC The Peak, 65 triệu, 122m2, 3PN, 2WC, Tân Phú, Q7, HCM",65 triệu/tháng,122 m²,"Tân Phú, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-the-peak/cho-cc-60-trieu-122m2-3pn-2wc-q7-hcm-pr43874035,43874035
Quản lý cho thuê căn hộ Thanh Bình Đường D4 gần Lotte Q7 - 2 phòng ngủ giá tốt call0923 222 ***,11 triệu/tháng,73 m²,"Tân Hưng, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-d4-phuong-tan-hung-14-prj-hoang-anh-thanh-binh/quan-ly-c-gan-lotte-q7-2-3-png-ngu-gia-tot-call-pr39484451,39484451
Q7 Boulevard - 3PN 2WC - Full nội thất - 14 triệu,14 triệu/tháng,75 m²,"Phú Mỹ, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-phu-my-9-prj-q7-boulevard/-3pn-2wc-full-noi-that-14-5-trieu-pr43883837,43883837
"Cho thuê CC An Gia Skyline, 15 triệu VND, 86m2, 3PN, 2WC, view đẹp - LH:0902 781 ***",15 triệu/tháng,86 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-le-thi-cho-phuong-phu-thuan-3-prj-an-gia-skyline/-cc-1-6-trieu-vnd-86m2-3pn-2wc-view-dep-lh-pr43618565,43618565
"Gấp - Cần cho thuê căn hộ cao cấp The Antonia, Phú Mỹ Hưng nhà đẹp view công viên","23,5 triệu/tháng",80 m²,"Tân Phú, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-the-antonia/-c-gap-cao-cap-my-hung-nha-dep-view-cong-vien-pr40421814,40421814
"Siêu rẻ! cho thuê gấp căn hộ Hưng Phúc Happy Residence Phú Mỹ Hưng, Quận 7",17 triệu/tháng,78 m²,"Tân Phú, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-chung-cu-hung-phuc/c-gap-c-happy-residence-my-nha-dep-h-truong-ada-pr42343638,42343638
"Cho thuê căn hộ 3PN The Peak M8 Midtown, Phú Mỹ Hưng nhà cao cấp mới 95% - giá rẻ nhất M8",48 triệu/tháng,124 m²,"Tân Phú, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-the-peak/c-3pn-m8-midtown-my-hung-nha-cao-cap-moi-95-gia-re-nhat-m8-pr43804654,43804654
"Cho thuê căn hộ cao cấp Midtown Phú Mỹ Hưng, full nội thất mới siêu đẹp",25 triệu/tháng,89 m²,"Tân Phú, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-the-peak/c-cao-cap-midtown-m8-full-noi-that-moi-dep-100-pr42331508,42331508
"Sunrise City View, 76m2, 2PN, 2WC, giá 20triệu/tháng, view Đông mát mẻ. LH:0774 944 ***Lê Thi.",20 triệu/tháng,76 m²,"Tân Hưng, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city-view/-76m2-2pn-2wc-gia-20trieu-thang-dong-mat-me-lh-le-thi-pr43947574,43947574
"Cần cho thue gấp căn hộ Midtown, Phú Mỹ Hưng, View đẹp, nhà cao cấp- giá siêu rẻ",23 triệu/tháng,90 m²,"Tân Phú, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-midtown-phu-my-hung/-c-gap-view-dep-nha-cao-cap-gia-sieu-re-pr43529746,43529746
"Cho thuê căn hộ Hưng Phúc 2 Phong ngủ , tầng cao, 82m, nội thất đẹp, view villa, giá tốt 23 triệu",23 triệu/tháng,82 m²,"Tân Phú, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-hung-phuc-premier/c-2-png-ngu-tang-cao-82m-noi-that-dep-view-villa-gia-tot-23-trieu-pr43950922,43950922
Chính chủ cần cho thuê căn hộ Luxgarden,10 triệu/tháng,69 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-quy-phuong-phu-thuan-3-prj-luxgarden/chinh-chu-c-luxgarden-pr43950879,43950879
"Cho thuê căn hộ 2PN mới siêu rẻ!!!Scenic Valley, Phú Mỹ Hưng, Quận 7. View đẹp, ban công rộng.",25 triệu/tháng,80 m²,"Tân Phú, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-ton-dat-tien-phuong-tan-phu-19-prj-scenic-valley-1/c-2pn-moi-sieu-re-my-hung-quan-7-view-dep-ban-cong-rong-pr43950868,43950868
"Cho thuê CC Sky Garden 3, Phú Mỹ Hưng Q7, CH 3PN, 2WC giá 14 triệu view đẹp Hot",14 triệu/tháng,72 m²,"Tân Phong, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-3/cho-cc-3-phu-my-hung-q7-nha-3pn-2wc-gia-14-trieu-view-dep-hot-pr42299606,42299606
"Cho thuê Court 1, Phú Mỹ Hưng Q7 146m, 3PN, giá 27tr/th",27 triệu/tháng,146 m²,"Tân Phong, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-ton-dat-tien-phuong-tan-phong-9-prj-garden-court-1/cho-1-phu-my-hung-q7-146m-3pn-gia-27tr-th-pr43950696,43950696
"Tổng hợp căn hộ Sky Garden 1,2,3 Phú Mỹ Hưng cho thuê giá rẻ, chỉ từ 10tr căn 2PN và 13tr căn 3PN",11 triệu/tháng,71 m²,"Tân Phong, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-3/tong-p-skygarden-1-2-3-phu-my-hung-c-gia-re-chi-tu-10tr-2pn-va-13tr-3pn-pr40978589,40978589
Tổng hợp Sky Garden 3 cho thuê chỉ 15tr sở hữu ngay căn hộ 3PN. Em có nhận tìm căn hộ theo nhu cầu,15 triệu/tháng,89 m²,"Tân Phong, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-3/tong-p-3-c-chi-15tr-so-huu-ngay-3pn-em-co-nhan-tim-theo-nhu-cau-pr43624228,43624228
CHO THUÊ CĂN HỘ NHƯ HÌNH- - 3PN GIÁ CHỈ 26TR- NGAY TRUNG TÂM PHÚ MỸ HƯNG,26 triệu/tháng,89 m²,"Tân Phong, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-3/c-nhu-hinh-noi-that-moi-100-ngay-trung-tam-phu-my-hung-3pn-gia-chi-26tr-pr43704947,43704947
"Cho thuê nhiều CC Sky Garden 3 chỉ từ 11 triệu, 68m2, 2PN, 1WC, nhận tìm nhà theo nhu cầu",11 triệu/tháng,68 m²,"Tân Phong, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-3/cho-nhieu-cc-3-chi-tu-11-trieu-68m2-2pn-1wc-nhan-tim-nha-theo-nhu-cau-pr43732492,43732492
Cho thuê gấp Skygarden chỉ từ 12tr sở hữu ngay căn hộ 2PN. Em có nhận tìm căn hộ theo nhu cầu,12 triệu/tháng,68 m²,"Tân Phong, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-3/c-gap-skygarden-chi-tu-12tr-so-huu-ngay-2pn-em-co-nhan-tim-theo-nhu-cau-pr43722653,43722653
"Cho thuê căn hộ 11 triệu 500, 2PN hết tháng trống, nhận tìm nhà theo yêu cầu","11,5 triệu/tháng",72 m²,"Tân Phong, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-3/c-11-trieu-500-2pn-het-thang-trong-nhan-tim-nha-theo-yeu-cau-pr43824019,43824019
"Cho thuê gấp nhiều căn hộ chỉ từ trên 11triệu sở hữu căn 2PN, inbox nhanh kẻo lỡ",11 triệu/tháng,72 m²,"Tân Phong, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-3/c-gap-nhieu-chi-tu-tren-11trieu-so-huu-2pn-inbox-nhanh-keo-lo-pr43852035,43852035
"Cho thuê căn hộ Hoàng Anh Thanh Bình, 82m2 giá 11tr/tháng",11 triệu/tháng,82 m²,"Tân Hưng, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-d4-phuong-tan-hung-14-prj-hoang-anh-thanh-binh/c-ang-th-82m2-gia-11tr-thang-pr34091373,34091373
Quản lý nhiều căn hộ Sunrise City - 25 Nguyễn Hữu Thọ - P. Tân Hưng - Q7 với mức giá tốt,14 triệu/tháng,52 m²,"Tân Hưng, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city/quan-ly-nhieu-view-25-t-p-q7-voi-muc-gia-tot-pr43004161,43004161
"Cho thuê CC Urban Hill, 22 triệu, 78m2, 2PN, 2WC, P. Tân Phong, Q7, HCM chỉ với giá cực chất",22 triệu/tháng,78 m²,"Tân Phong, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-urban-hill/cho-cc-22-trieu-78m2-2pn-2wc-p-q7-hcm-chi-voi-gia-cuc-chat-pr43745517,43745517
"Cho thuê căn hộ trung tâm Q7, giá rẻ, đẹp thoáng mát tiện ích, an ninh 3PN Q7. LH0909 968 ***",16 triệu/tháng,85 m²,"Bình Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-binh-thuan-3-prj-can-ho-luxcity/c-dep-tang-mat-tien-ich-an-ninh-3pn-q7-lh-pr43692488,43692488
"CHO THUÊ CĂN HỘ NAM PHÚC PHÚ MỸ HƯNG, Q.7",29 triệu/tháng,110 m²,"Tân Phú, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-17-4-phuong-tan-phu-19-prj-nam-phuc-le-jardin/c-c-my-hung-q-7-pr43945779,43945779
"CHO THUÊ CĂN GÓC Lầu cao , view công viên , NAM PHÚC, PHÚ MỸ HƯNG, Q.7",30 triệu/tháng,130 m²,"Tân Phú, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-17-4-phuong-tan-phu-19-prj-nam-phuc-le-jardin/cho-goc-lau-cao-view-cong-vien-c-my-hung-q-7-pr43945679,43945679
Cần cho thuê gấp Sunshine Sky City Q7 2PN 12 triệu. LH BDS Cường Phát0938 542 ***,12 triệu/tháng,70 m²,"Tân Phú, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-phu-thuan-phuong-tan-phu-19-prj-sunshine-sky-city/-cho-gap-q7-2pn-11-trieu-lh-bds-cuong-phat-0938542978-pr37322907,37322907
Cho thuê 2PN - 2WC - 70m2 tại D - Vela Quận 7 đầy đủ nội thất giá 11 triệu/tháng,11 triệu/tháng,70 m²,"Phú Thuận, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-phu-thuan-3-prj-d-vela/c-quan-7-full-noi-that-gia-11tr-thang-2pn-2wc-70m2-goc-view-song-pr38271568,38271568
"Cho thuê chung cư Happy Valley, PMH 3PN 2WC nhà đẹp lầu cao giá 23 triệu/tháng. LH0903 856 ***",23 triệu/tháng,100 m²,"Tân Phong, Quận 7",https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-happy-valley/cho-pmh-3pn-2wc-nha-dep-lau-cao-gia-22-trieu-thang-lh-pr38542553,38542553
